age_group,hour,room,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents,share_of_hour
18-24,7,Sleep,40.864187859795344,0.6810697976632557,10717529189.496117,372,0.6810697976632556
18-24,7,Work,6.8879355285116874,0.1147989254751948,10717529189.496117,372,0.11479892547519478
18-24,7,Education,1.5567175799162467,0.02594529299860411,10717529189.496117,372,0.025945292998604107
18-24,7,Household Activities,2.374576240831827,0.039576270680530455,10717529189.496117,372,0.03957627068053045
18-24,7,Leisure,4.059742639995974,0.06766237733326624,10717529189.496117,372,0.06766237733326623
18-24,7,Caregiving,0.46564914166168,0.007760819027694666,10717529189.496117,372,0.0077608190276946655
18-24,7,Travel,3.7911910092872487,0.06318651682145414,10717529189.496117,372,0.06318651682145414
18-24,8,Sleep,28.2530445248761,0.47088407541460164,10717529189.496117,372,0.47088407541460164
18-24,8,Work,11.35010399434306,0.18916839990571768,10717529189.496117,372,0.18916839990571768
18-24,8,Education,4.650660212290604,0.07751100353817673,10717529189.496117,372,0.07751100353817673
18-24,8,Household Activities,3.322990770978257,0.05538317951630429,10717529189.496117,372,0.05538317951630429
18-24,8,Leisure,7.414086400183286,0.12356810666972143,10717529189.496117,372,0.12356810666972143
18-24,8,Caregiving,2.073618485036995,0.03456030808394992,10717529189.496117,372,0.03456030808394992
18-24,8,Travel,2.935495612291698,0.0489249268715283,10717529189.496117,372,0.0489249268715283
18-24,9,Sleep,20.557008709257197,0.34261681182095327,10717529189.496117,372,0.3426168118209533
18-24,9,Work,13.692373855572187,0.22820623092620312,10717529189.496117,372,0.22820623092620315
18-24,9,Education,7.124900987238363,0.11874834978730606,10717529189.496117,372,0.11874834978730607
18-24,9,Household Activities,5.2373170398914235,0.08728861733152372,10717529189.496117,372,0.08728861733152374
18-24,9,Leisure,8.975223284536826,0.14958705474228043,10717529189.496117,372,0.14958705474228046
18-24,9,Caregiving,1.8283145842952677,0.030471909738254463,10717529189.496117,372,0.030471909738254466
18-24,9,Travel,2.584861539208731,0.04308102565347885,10717529189.496117,372,0.043081025653478856
18-24,10,Sleep,12.026360151972408,0.2004393358662068,10717529189.496117,372,0.20043933586620677
18-24,10,Work,14.97744418844531,0.24962406980742183,10717529189.496117,372,0.2496240698074218
18-24,10,Education,8.400372411924065,0.14000620686540108,10717529189.496117,372,0.14000620686540108
18-24,10,Household Activities,5.488579783881254,0.09147632973135424,10717529189.496117,372,0.09147632973135422
18-24,10,Leisure,13.867376901242087,0.2311229483540348,10717529189.496117,372,0.23112294835403477
18-24,10,Caregiving,1.7240748778832242,0.028734581298053737,10717529189.496117,372,0.028734581298053733
18-24,10,Travel,3.515791684651656,0.0585965280775276,10717529189.496117,372,0.05859652807752759
18-24,11,Sleep,8.267286616970138,0.13778811028283564,10717529189.496117,372,0.13778811028283564
18-24,11,Work,14.045042294598835,0.23408403824331392,10717529189.496117,372,0.23408403824331392
18-24,11,Education,7.945243493836594,0.13242072489727658,10717529189.496117,372,0.13242072489727658
18-24,11,Household Activities,6.703979308532696,0.11173298847554493,10717529189.496117,372,0.11173298847554493
18-24,11,Leisure,17.033426937190587,0.28389044895317644,10717529189.496117,372,0.28389044895317644
18-24,11,Caregiving,1.9274366495836661,0.03212394415972777,10717529189.496117,372,0.03212394415972777
18-24,11,Travel,4.077584699287489,0.06795974498812482,10717529189.496117,372,0.06795974498812482
18-24,12,Sleep,6.542928553759478,0.10904880922932464,10717529189.496117,372,0.10904880922932464
18-24,12,Work,13.562053514615487,0.22603422524359146,10717529189.496117,372,0.22603422524359146
18-24,12,Education,6.758023372785356,0.11263372287975594,10717529189.496117,372,0.11263372287975594
18-24,12,Household Activities,6.4838528681319945,0.10806421446886658,10717529189.496117,372,0.10806421446886658
18-24,12,Leisure,20.044979563262878,0.33408299272104797,10717529189.496117,372,0.33408299272104797
18-24,12,Caregiving,2.3480111335154468,0.03913351889192411,10717529189.496117,372,0.03913351889192411
18-24,12,Travel,4.260150993929362,0.07100251656548937,10717529189.496117,372,0.07100251656548937
18-24,13,Sleep,5.4846696307431175,0.09141116051238529,10717529189.496117,372,0.09141116051238529
18-24,13,Work,15.850161148791997,0.2641693524798666,10717529189.496117,372,0.2641693524798666
18-24,13,Education,6.843164814164069,0.1140527469027345,10717529189.496117,372,0.1140527469027345
18-24,13,Household Activities,8.84045502526049,0.14734091708767483,10717529189.496117,372,0.14734091708767483
18-24,13,Leisure,17.73838833854434,0.29563980564240566,10717529189.496117,372,0.29563980564240566
18-24,13,Caregiving,1.7400852792202106,0.029001421320336843,10717529189.496117,372,0.029001421320336843
18-24,13,Travel,3.5030757632757763,0.05838459605459627,10717529189.496117,372,0.05838459605459627
18-24,14,Sleep,5.719095536937153,0.09531825894895254,10717529189.496117,372,0.09531825894895254
18-24,14,Work,16.765063861888535,0.2794177310314756,10717529189.496117,372,0.2794177310314756
18-24,14,Education,5.808181929999801,0.09680303216666335,10717529189.496117,372,0.09680303216666335
18-24,14,Household Activities,7.7163644257984005,0.12860607376330668,10717529189.496117,372,0.12860607376330668
18-24,14,Leisure,17.36122544721903,0.2893537574536505,10717529189.496117,372,0.2893537574536505
18-24,14,Caregiving,2.4343667524745043,0.0405727792079084,10717529189.496117,372,0.0405727792079084
18-24,14,Travel,4.195702045682573,0.06992836742804288,10717529189.496117,372,0.06992836742804288
18-24,15,Sleep,5.988237826236498,0.0998039637706083,10717529189.496117,372,0.0998039637706083
18-24,15,Work,15.634635422123623,0.2605772570353937,10717529189.496117,372,0.2605772570353937
18-24,15,Education,4.740504089033122,0.07900840148388537,10717529189.496117,372,0.07900840148388537
18-24,15,Household Activities,6.910209845556756,0.1151701640926126,10717529189.496117,372,0.1151701640926126
18-24,15,Leisure,20.06661256168055,0.33444354269467585,10717529189.496117,372,0.33444354269467585
18-24,15,Caregiving,2.3595119054086444,0.039325198423477405,10717529189.496117,372,0.039325198423477405
18-24,15,Travel,4.300288349960804,0.07167147249934673,10717529189.496117,372,0.07167147249934673
18-24,16,Sleep,4.969689456616288,0.08282815761027146,10717529189.496117,372,0.08282815761027146
18-24,16,Work,11.754132188168978,0.19590220313614962,10717529189.496117,372,0.19590220313614962
18-24,16,Education,3.7810398487932746,0.06301733081322124,10717529189.496117,372,0.06301733081322124
18-24,16,Household Activities,7.645258581101641,0.127420976351694,10717529189.496117,372,0.127420976351694
18-24,16,Leisure,23.521176517564857,0.39201960862608093,10717529189.496117,372,0.39201960862608093
18-24,16,Caregiving,1.6797348827716052,0.027995581379526752,10717529189.496117,372,0.027995581379526752
18-24,16,Travel,6.648968524983356,0.11081614208305594,10717529189.496117,372,0.11081614208305594
18-24,17,Sleep,4.748417307612498,0.0791402884602083,10717529189.496117,372,0.0791402884602083
18-24,17,Work,9.101044001236552,0.15168406668727588,10717529189.496117,372,0.15168406668727588
18-24,17,Education,3.134907937839364,0.05224846563065607,10717529189.496117,372,0.05224846563065607
18-24,17,Household Activities,8.846105551131705,0.14743509251886175,10717529189.496117,372,0.14743509251886175
18-24,17,Leisure,25.972291001769413,0.43287151669615687,10717529189.496117,372,0.43287151669615687
18-24,17,Caregiving,1.6890109928801913,0.028150183214669854,10717529189.496117,372,0.028150183214669854
18-24,17,Travel,6.508223207530276,0.10847038679217126,10717529189.496117,372,0.10847038679217126
18-24,18,Sleep,4.7938460198590125,0.07989743366431687,10717529189.496117,372,0.07989743366431687
18-24,18,Work,6.368471473460261,0.10614119122433768,10717529189.496117,372,0.10614119122433768
18-24,18,Education,2.398076936347005,0.039967948939116746,10717529189.496117,372,0.039967948939116746
18-24,18,Household Activities,8.186912266714696,0.13644853777857827,10717529189.496117,372,0.13644853777857827
18-24,18,Leisure,31.72110693007701,0.5286851155012835,10717529189.496117,372,0.5286851155012835
18-24,18,Caregiving,1.2880571562621568,0.021467619271035947,10717529189.496117,372,0.021467619271035947
18-24,18,Travel,5.243529217279858,0.08739215362133096,10717529189.496117,372,0.08739215362133096
18-24,19,Sleep,4.835478843071294,0.08059131405118823,10717529189.496117,372,0.08059131405118822
18-24,19,Work,5.574469795896172,0.09290782993160286,10717529189.496117,372,0.09290782993160285
18-24,19,Education,2.8352891912141502,0.04725481985356917,10717529189.496117,372,0.04725481985356916
18-24,19,Household Activities,5.79511645777756,0.09658527429629267,10717529189.496117,372,0.09658527429629266
18-24,19,Leisure,36.32052252050222,0.6053420420083704,10717529189.496117,372,0.6053420420083703
18-24,19,Caregiving,1.8375150450535351,0.03062525075089225,10717529189.496117,372,0.030625250750892247
18-24,19,Travel,2.8016081464850697,0.046693469108084494,10717529189.496117,372,0.04669346910808449
18-24,20,Sleep,8.858251638871922,0.14763752731453203,10717529189.496117,372,0.147637527314532
18-24,20,Work,4.413762099905103,0.07356270166508505,10717529189.496117,372,0.07356270166508504
18-24,20,Education,3.5661164819582907,0.059435274699304846,10717529189.496117,372,0.05943527469930484
18-24,20,Household Activities,4.533234891612828,0.0755539148602138,10717529189.496117,372,0.07555391486021379
18-24,20,Leisure,33.596612248411766,0.5599435374735294,10717529189.496117,372,0.5599435374735293
18-24,20,Caregiving,1.6858576823144658,0.028097628038574428,10717529189.496117,372,0.028097628038574424
18-24,20,Travel,3.346164956925626,0.055769415948760434,10717529189.496117,372,0.05576941594876043
18-24,21,Sleep,15.964873461214475,0.26608122435357456,10717529189.496117,372,0.26608122435357456
18-24,21,Work,2.8009744686066345,0.04668290781011057,10717529189.496117,372,0.04668290781011057
18-24,21,Education,2.681549474337181,0.04469249123895302,10717529189.496117,372,0.04469249123895302
18-24,21,Household Activities,3.686578173649336,0.06144296956082227,10717529189.496117,372,0.06144296956082227
18-24,21,Leisure,31.167482525614744,0.519458042093579,10717529189.496117,372,0.519458042093579
18-24,21,Caregiving,1.2107985532726815,0.020179975887878024,10717529189.496117,372,0.020179975887878024
18-24,21,Travel,2.4877433433049454,0.04146238905508242,10717529189.496117,372,0.04146238905508242
18-24,22,Sleep,30.884197128765614,0.5147366188127602,10717529189.496117,372,0.5147366188127601
18-24,22,Work,1.6033550292733088,0.026722583821221814,10717529189.496117,372,0.02672258382122181
18-24,22,Education,1.008195954486839,0.016803265908113985,10717529189.496117,372,0.01680326590811398
18-24,22,Household Activities,1.4457230443516984,0.024095384072528307,10717529189.496117,372,0.024095384072528304
18-24,22,Leisure,23.251321347611757,0.38752202246019596,10717529189.496117,372,0.3875220224601959
18-24,22,Caregiving,0.5216291352049077,0.008693818920081796,10717529189.496117,372,0.008693818920081794
18-24,22,Travel,1.2855783603058812,0.021426306005098022,10717529189.496117,372,0.02142630600509802
18-24,23,Sleep,40.66271579679179,0.6777119299465297,10717529189.496117,372,0.6777119299465297
18-24,23,Work,0.9389847654508285,0.01564974609084714,10717529189.496117,372,0.01564974609084714
18-24,23,Education,1.1173519668907674,0.01862253278151279,10717529189.496117,372,0.01862253278151279
18-24,23,Household Activities,0.653703416830356,0.010895056947172601,10717529189.496117,372,0.0108950569471726
18-24,23,Leisure,15.352550914595536,0.2558758485765923,10717529189.496117,372,0.25587584857659224
18-24,23,Caregiving,0.43987221723231196,0.0073312036205385326,10717529189.496117,372,0.007331203620538532
18-24,23,Travel,0.8348209222084201,0.013913682036807002,10717529189.496117,372,0.013913682036807
25-34,0,Sleep,53.47298360028455,0.8912163933380758,16260255041.726114,1014,0.8912163933380758
25-34,0,Work,0.4016016550306837,0.0066933609171780616,16260255041.726114,1014,0.0066933609171780616
25-34,0,Education,0.06783275040030817,0.0011305458400051361,16260255041.726114,1014,0.0011305458400051361
25-34,0,Household Activities,0.3525891507530688,0.0058764858458844795,16260255041.726114,1014,0.0058764858458844795
25-34,0,Leisure,5.1679680762910944,0.08613280127151825,16260255041.726114,1014,0.08613280127151825
25-34,0,Caregiving,0.20573514751571653,0.003428919125261942,16260255041.726114,1014,0.003428919125261942
25-34,0,Travel,0.33128961972457543,0.005521493662076257,16260255041.726114,1014,0.005521493662076257
25-34,1,Sleep,56.620370783342956,0.9436728463890492,16260255041.726114,1014,0.9436728463890491
25-34,1,Work,0.3332334538754788,0.005553890897924647,16260255041.726114,1014,0.005553890897924647
25-34,1,Household Activities,0.13276613458055242,0.0022127689096758736,16260255041.726114,1014,0.002212768909675873
25-34,1,Leisure,2.4641424236651615,0.04106904039441936,16260255041.726114,1014,0.04106904039441935
25-34,1,Caregiving,0.22311368236439724,0.003718561372739954,16260255041.726114,1014,0.0037185613727399535
25-34,1,Travel,0.22637352217145654,0.003772892036190942,16260255041.726114,1014,0.0037728920361909416
25-34,2,Sleep,57.95293095321238,0.9658821825535396,16260255041.726114,1014,0.9658821825535396
25-34,2,Work,0.390475450640673,0.0065079241773445505,16260255041.726114,1014,0.0065079241773445505
25-34,2,Household Activities,0.03925949105274758,0.0006543248508791263,16260255041.726114,1014,0.0006543248508791263
25-34,2,Leisure,1.3570772289552002,0.022617953815920005,16260255041.726114,1014,0.022617953815920005
25-34,2,Caregiving,0.21007294155411602,0.0035012156925686004,16260255041.726114,1014,0.0035012156925686004
25-34,2,Travel,0.05018393458488525,0.0008363989097480875,16260255041.726114,1014,0.0008363989097480875
25-34,3,Sleep,58.30557675079752,0.971759612513292,16260255041.726114,1014,0.971759612513292
25-34,3,Work,0.49458304899927874,0.008243050816654645,16260255041.726114,1014,0.008243050816654645
25-34,3,Household Activities,0.06291657440215807,0.0010486095733693013,16260255041.726114,1014,0.0010486095733693013
25-34,3,Leisure,0.8694856793999487,0.014491427989999145,16260255041.726114,1014,0.014491427989999145
25-34,3,Caregiving,0.23801574339158993,0.003966929056526499,16260255041.726114,1014,0.003966929056526499
25-34,3,Travel,0.029422203009505005,0.0004903700501584168,16260255041.726114,1014,0.0004903700501584168
25-34,4,Sleep,55.25853868749214,0.9209756447915357,16260255041.726114,1014,0.9209756447915357
25-34,4,Work,1.0933587615593339,0.018222646025988897,16260255041.726114,1014,0.018222646025988897
25-34,4,Household Activities,0.34112248743995127,0.005685374790665855,16260255041.726114,1014,0.005685374790665855
25-34,4,Leisure,2.124908457132747,0.035415140952212446,16260255041.726114,1014,0.035415140952212446
25-34,4,Caregiving,0.6273851124447221,0.010456418540745367,16260255041.726114,1014,0.010456418540745367
25-34,4,Travel,0.5546864939311001,0.00924477489885167,16260255041.726114,1014,0.00924477489885167
25-34,5,Sleep,52.290724543465046,0.8715120757244175,16260255041.726114,1014,0.8715120757244176
25-34,5,Work,1.7691537860370083,0.02948589643395014,16260255041.726114,1014,0.029485896433950144
25-34,5,Household Activities,1.1092053831363822,0.01848675638560637,16260255041.726114,1014,0.018486756385606373
25-34,5,Leisure,2.897767436399624,0.04829612393999373,16260255041.726114,1014,0.04829612393999374
25-34,5,Caregiving,0.39708495316231074,0.006618082552705179,16260255041.726114,1014,0.00661808255270518
25-34,5,Travel,1.5360638977996226,0.025601064963327043,16260255041.726114,1014,0.025601064963327046
25-34,6,Sleep,42.87544705835673,0.7145907843059455,16260255041.726114,1014,0.7145907843059455
25-34,6,Work,4.64996787554116,0.07749946459235266,16260255041.726114,1014,0.07749946459235266
25-34,6,Education,0.26788680369490175,0.004464780061581696,16260255041.726114,1014,0.004464780061581696
25-34,6,Household Activities,2.5897755469917536,0.043162925783195895,16260255041.726114,1014,0.043162925783195895
25-34,6,Leisure,4.1248088002089975,0.06874681333681662,16260255041.726114,1014,0.06874681333681662
25-34,6,Caregiving,1.7111239827012619,0.02851873304502103,16260255041.726114,1014,0.02851873304502103
25-34,6,Travel,3.780989932505199,0.06301649887508666,16260255041.726114,1014,0.06301649887508666
25-34,7,Sleep,29.902723595481174,0.4983787265913529,16260255041.726114,1014,0.4983787265913529
25-34,7,Work,12.271939774507878,0.2045323295751313,16260255041.726114,1014,0.2045323295751313
25-34,7,Education,0.8407725766549521,0.014012876277582536,16260255041.726114,1014,0.014012876277582536
25-34,7,Household Activities,4.4869786636520255,0.07478297772753376,16260255041.726114,1014,0.07478297772753376
25-34,7,Leisure,5.410500955489635,0.09017501592482725,16260255041.726114,1014,0.09017501592482725
25-34,7,Caregiving,2.796423699331146,0.0466070616555191,16260255041.726114,1014,0.0466070616555191
25-34,7,Travel,4.290660734883189,0.07151101224805315,16260255041.726114,1014,0.07151101224805315
25-34,8,Sleep,18.48735305835237,0.3081225509725395,16260255041.726114,1014,0.3081225509725395
25-34,8,Work,19.596073650290034,0.3266012275048339,16260255041.726114,1014,0.3266012275048339
25-34,8,Education,0.9042991922685184,0.015071653204475307,16260255041.726114,1014,0.015071653204475307
25-34,8,Household Activities,6.027160095318636,0.1004526682553106,16260255041.726114,1014,0.1004526682553106
25-34,8,Leisure,8.297533686125275,0.1382922281020879,16260255041.726114,1014,0.1382922281020879
25-34,8,Caregiving,2.911614888477035,0.048526914807950586,16260255041.726114,1014,0.048526914807950586
25-34,8,Travel,3.775965429168128,0.06293275715280214,16260255041.726114,1014,0.06293275715280214
25-34,9,Sleep,10.3937467811112,0.17322911301852,16260255041.726114,1014,0.17322911301852
25-34,9,Work,24.87808288548545,0.4146347147580908,16260255041.726114,1014,0.4146347147580908
25-34,9,Education,1.1496357585115127,0.019160595975191878,16260255041.726114,1014,0.019160595975191878
25-34,9,Household Activities,7.0069853944736655,0.11678308990789442,16260255041.726114,1014,0.11678308990789442
25-34,9,Leisure,10.579379821058609,0.17632299701764348,16260255041.726114,1014,0.17632299701764348
25-34,9,Caregiving,3.113580795822693,0.05189301326371155,16260255041.726114,1014,0.05189301326371155
25-34,9,Travel,2.878588563536865,0.047976476058947747,16260255041.726114,1014,0.047976476058947747
25-34,10,Sleep,6.591802173401278,0.10986336955668796,16260255041.726114,1014,0.10986336955668796
25-34,10,Work,26.080495914335614,0.4346749319055936,16260255041.726114,1014,0.4346749319055936
25-34,10,Education,1.4404253843929244,0.024007089739882075,16260255041.726114,1014,0.024007089739882075
25-34,10,Household Activities,8.305473375921952,0.13842455626536587,16260255041.726114,1014,0.13842455626536587
25-34,10,Leisure,11.364522765952794,0.1894087127658799,16260255041.726114,1014,0.1894087127658799
25-34,10,Caregiving,3.0955555085382263,0.05159259180897044,16260255041.726114,1014,0.05159259180897044
25-34,10,Travel,3.1217248774572153,0.052028747957620254,16260255041.726114,1014,0.052028747957620254
25-34,11,Sleep,4.474728732657569,0.07457881221095948,16260255041.726114,1014,0.07457881221095948
25-34,11,Work,25.426140906203397,0.42376901510338993,16260255041.726114,1014,0.42376901510338993
25-34,11,Education,1.5494120712102346,0.025823534520170575,16260255041.726114,1014,0.025823534520170575
25-34,11,Household Activities,7.957157624551598,0.13261929374252662,16260255041.726114,1014,0.13261929374252662
25-34,11,Leisure,13.89482364929915,0.23158039415498582,16260255041.726114,1014,0.23158039415498582
25-34,11,Caregiving,2.7842062643308654,0.04640343773884776,16260255041.726114,1014,0.04640343773884776
25-34,11,Travel,3.9135307517471856,0.06522551252911976,16260255041.726114,1014,0.06522551252911976
25-34,12,Sleep,3.187776411414629,0.05312960685691048,16260255041.726114,1014,0.05312960685691049
25-34,12,Work,21.05262889226219,0.3508771482043699,16260255041.726114,1014,0.3508771482043699
25-34,12,Education,1.2176159698175202,0.02029359949695867,16260255041.726114,1014,0.02029359949695867
25-34,12,Household Activities,8.317813891991625,0.13863023153319373,16260255041.726114,1014,0.13863023153319376
25-34,12,Leisure,19.69492083120417,0.32824868052006945,16260255041.726114,1014,0.3282486805200695
25-34,12,Caregiving,2.507467975085108,0.04179113291808513,16260255041.726114,1014,0.04179113291808514
25-34,12,Travel,4.0217760282247506,0.06702960047041251,16260255041.726114,1014,0.06702960047041252
25-34,13,Sleep,3.39572421259376,0.05659540354322933,16260255041.726114,1014,0.05659540354322933
25-34,13,Work,24.824639862106487,0.4137439977017748,16260255041.726114,1014,0.4137439977017748
25-34,13,Education,0.8151616484966742,0.013586027474944569,16260255041.726114,1014,0.013586027474944569
25-34,13,Household Activities,7.557097852280085,0.12595163087133476,16260255041.726114,1014,0.12595163087133476
25-34,13,Leisure,16.65167292278542,0.27752788204642365,16260255041.726114,1014,0.27752788204642365
25-34,13,Caregiving,2.9548065262771153,0.049246775437951924,16260255041.726114,1014,0.049246775437951924
25-34,13,Travel,3.800896975460462,0.06334828292434104,16260255041.726114,1014,0.06334828292434104
25-34,14,Sleep,3.1153777083120575,0.05192296180520096,16260255041.726114,1014,0.05192296180520096
25-34,14,Work,26.123048505063373,0.4353841417510562,16260255041.726114,1014,0.4353841417510562
25-34,14,Education,0.7807158351723996,0.013011930586206661,16260255041.726114,1014,0.013011930586206661
25-34,14,Household Activities,7.051252303371524,0.11752087172285873,16260255041.726114,1014,0.11752087172285873
25-34,14,Leisure,15.696900325979206,0.26161500543298677,16260255041.726114,1014,0.26161500543298677
25-34,14,Caregiving,3.1793889684969967,0.05298981614161661,16260255041.726114,1014,0.05298981614161661
25-34,14,Travel,4.053316353604441,0.06755527256007403,16260255041.726114,1014,0.06755527256007403
25-34,15,Sleep,3.058839623846928,0.0509806603974488,16260255041.726114,1014,0.0509806603974488
25-34,15,Work,23.711630244186125,0.3951938374031021,16260255041.726114,1014,0.3951938374031021
25-34,15,Education,0.8291531140974006,0.01381921856829001,16260255041.726114,1014,0.01381921856829001
25-34,15,Household Activities,7.738763703254597,0.1289793950542433,16260255041.726114,1014,0.1289793950542433
25-34,15,Leisure,15.485205137877143,0.25808675229795236,16260255041.726114,1014,0.25808675229795236
25-34,15,Caregiving,3.7379762733257125,0.06229960455542854,16260255041.726114,1014,0.06229960455542854
25-34,15,Travel,5.438431903412092,0.09064053172353487,16260255041.726114,1014,0.09064053172353487
25-34,16,Sleep,3.0481008284324513,0.05080168047387419,16260255041.726114,1014,0.05080168047387419
25-34,16,Work,18.850178765935016,0.31416964609891695,16260255041.726114,1014,0.31416964609891695
25-34,16,Education,0.9594150996936387,0.015990251661560644,16260255041.726114,1014,0.015990251661560644
25-34,16,Household Activities,8.414537159577538,0.14024228599295896,16260255041.726114,1014,0.14024228599295896
25-34,16,Leisure,18.97178844241595,0.3161964740402658,16260255041.726114,1014,0.3161964740402658
25-34,16,Caregiving,4.1639327472778564,0.06939887912129761,16260255041.726114,1014,0.06939887912129761
25-34,16,Travel,5.592046956667553,0.09320078261112588,16260255041.726114,1014,0.09320078261112588
25-34,17,Sleep,3.9693796157664702,0.06615632692944116,16260255041.726114,1014,0.06615632692944116
25-34,17,Work,10.753232964119766,0.1792205494019961,16260255041.726114,1014,0.1792205494019961
25-34,17,Education,0.8839832202104334,0.01473305367017389,16260255041.726114,1014,0.01473305367017389
25-34,17,Household Activities,10.228150369342126,0.17046917282236876,16260255041.726114,1014,0.17046917282236876
25-34,17,Leisure,23.32234282213954,0.38870571370232565,16260255041.726114,1014,0.38870571370232565
25-34,17,Caregiving,4.013351236205577,0.06688918727009295,16260255041.726114,1014,0.06688918727009295
25-34,17,Travel,6.829559772216087,0.11382599620360145,16260255041.726114,1014,0.11382599620360145
25-34,18,Sleep,2.9417596020832564,0.049029326701387606,16260255041.726114,1014,0.0490293267013876
25-34,18,Work,6.255871179093333,0.10426451965155555,16260255041.726114,1014,0.10426451965155553
25-34,18,Education,1.4077586858142472,0.023462644763570788,16260255041.726114,1014,0.023462644763570784
25-34,18,Household Activities,9.129743050478758,0.15216238417464598,16260255041.726114,1014,0.15216238417464595
25-34,18,Leisure,30.64797360784474,0.5107995601307457,16260255041.726114,1014,0.5107995601307456
25-34,18,Caregiving,3.997505319209288,0.06662508865348814,16260255041.726114,1014,0.06662508865348812
25-34,18,Travel,5.61938855547638,0.09365647592460634,16260255041.726114,1014,0.09365647592460632
25-34,19,Sleep,4.409887887053998,0.07349813145089996,16260255041.726114,1014,0.07349813145089996
25-34,19,Work,4.667586054332949,0.07779310090554915,16260255041.726114,1014,0.07779310090554915
25-34,19,Education,1.6189433685033199,0.02698238947505533,16260255041.726114,1014,0.02698238947505533
25-34,19,Household Activities,8.221408607973192,0.1370234767995532,16260255041.726114,1014,0.1370234767995532
25-34,19,Leisure,33.2747920093443,0.554579866822405,16260255041.726114,1014,0.554579866822405
25-34,19,Caregiving,4.832431154250134,0.08054051923750223,16260255041.726114,1014,0.08054051923750223
25-34,19,Travel,2.9749509185421057,0.0495825153090351,16260255041.726114,1014,0.0495825153090351
25-34,20,Sleep,9.206506456677033,0.15344177427795055,16260255041.726114,1014,0.15344177427795055
25-34,20,Work,3.679857445123941,0.06133095741873235,16260255041.726114,1014,0.06133095741873235
25-34,20,Education,1.2564933447650108,0.020941555746083515,16260255041.726114,1014,0.020941555746083515
25-34,20,Household Activities,5.607844089027323,0.0934640681504554,16260255041.726114,1014,0.0934640681504554
25-34,20,Leisure,34.0729356560319,0.5678822609338651,16260255041.726114,1014,0.5678822609338651
25-34,20,Caregiving,3.5719333669371247,0.05953222278228541,16260255041.726114,1014,0.05953222278228541
25-34,20,Travel,2.6044296414376604,0.04340716069062767,16260255041.726114,1014,0.04340716069062767
25-34,21,Sleep,19.247142344222127,0.32078570573703546,16260255041.726114,1014,0.32078570573703546
25-34,21,Work,2.8426894173857957,0.047378156956429926,16260255041.726114,1014,0.047378156956429926
25-34,21,Education,0.4955996169101466,0.00825999361516911,16260255041.726114,1014,0.00825999361516911
25-34,21,Household Activities,3.2700257572864824,0.05450042928810804,16260255041.726114,1014,0.05450042928810804
25-34,21,Leisure,30.272978167713084,0.5045496361285514,16260255041.726114,1014,0.5045496361285514
25-34,21,Caregiving,2.020808821522495,0.03368014702537492,16260255041.726114,1014,0.03368014702537492
25-34,21,Travel,1.8507558749598687,0.030845931249331146,16260255041.726114,1014,0.030845931249331146
25-34,22,Sleep,35.74154449149772,0.5956924081916287,16260255041.726114,1014,0.5956924081916287
25-34,22,Work,1.7368625975299523,0.02894770995883254,16260255041.726114,1014,0.02894770995883254
25-34,22,Education,0.31891847264309275,0.005315307877384879,16260255041.726114,1014,0.005315307877384879
25-34,22,Household Activities,1.528643023059114,0.0254773837176519,16260255041.726114,1014,0.0254773837176519
25-34,22,Leisure,18.656930422202112,0.31094884037003523,16260255041.726114,1014,0.31094884037003523
25-34,22,Caregiving,1.0862359632731757,0.018103932721219594,16260255041.726114,1014,0.018103932721219594
25-34,22,Travel,0.9308650297948369,0.015514417163247281,16260255041.726114,1014,0.015514417163247281
25-34,23,Sleep,46.18010748216926,0.7696684580361544,16260255041.726114,1014,0.7696684580361544
25-34,23,Work,0.5893909885166037,0.009823183141943394,16260255041.726114,1014,0.009823183141943394
25-34,23,Education,0.11436292064677878,0.0019060486774463128,16260255041.726114,1014,0.0019060486774463128
25-34,23,Household Activities,0.5216050849188949,0.008693418081981581,16260255041.726114,1014,0.008693418081981581
25-34,23,Leisure,11.250034376082285,0.18750057293470473,16260255041.726114,1014,0.18750057293470473
25-34,23,Caregiving,0.5223221913846402,0.00870536985641067,16260255041.726114,1014,0.00870536985641067
25-34,23,Travel,0.8221769562815329,0.01370294927135888,16260255041.726114,1014,0.01370294927135888
35-44,0,Sleep,54.155465254804,0.9025910875800667,16170111588.666594,1220,0.9025910875800668
35-44,0,Work,1.225744771780259,0.020429079529670983,16170111588.666594,1220,0.020429079529670987
35-44,0,Education,0.10392621612925479,0.0017321036021542464,16170111588.666594,1220,0.0017321036021542466
35-44,0,Household Activities,0.17139058498700152,0.002856509749783359,16170111588.666594,1220,0.0028565097497833592
35-44,0,Leisure,3.89426537931737,0.06490442298862283,16170111588.666594,1220,0.06490442298862284
35-44,0,Caregiving,0.2348942093266116,0.00391490348877686,16170111588.666594,1220,0.00391490348877686
35-44,0,Travel,0.21431358365549857,0.003571893060924976,16170111588.666594,1220,0.0035718930609249765
35-44,1,Sleep,56.2178237761824,0.93696372960304,16170111588.666594,1220,0.93696372960304
35-44,1,Work,0.9346602925961632,0.015577671543269387,16170111588.666594,1220,0.015577671543269387
35-44,1,Education,0.05857853997417274,0.0009763089995695457,16170111588.666594,1220,0.0009763089995695457
